Binomial name
Actinoplanes lichenis
Treponema bryantii
Fructobacillus fructosus
Microbacterium rhizomatis
Spirosoma metallilatum
Oryzihumus soli
Dysgonomonas mossii
Algicola sagamiensis
Listeria grayi
Petrimonas mucosa
Proteiniphilum saccharofermentans
Paludifilum halophilum
Thauera aminoaromatica
Mesobacillus maritimus
Thauera phenylacetica
Blattabacterium punctulatus
Cupriavidus taiwanensis
Rouxiella silvae
Rouxiella badensis
Treponema saccharophilum
Weissella koreensis
Segatella copri
Alloiococcus otitis
Deinococcus aluminii
Bartonella schoenbuchensis
Schaalia odontolytica
Peptoniphilus catoniae
Roseburia intestinalis
Thermobaculum terrenum
Allofustis seminis
Treponema succinifaciens
Nocardiopsis ansamitocini
Flavobacterium kingsejongi
Anaerolinea thermophila
Bifidobacterium angulatum
Marvinbryantia formatexigens
Bifidobacterium asteroides
Laribacter hongkongensis
Gordonia namibiensis
Bifidobacterium breve
Salilacibacter albus
Bifidobacterium catenulatum
Salinispora arenicola
Bifidobacterium magnum
Bifidobacterium minimum
Bifidobacterium pseudolongum
Anaerotruncus colihominis
Corynebacterium ammoniagenes
Sphingomonas crusticola
Sulfurirhabdus autotrophica
Vibrio neptunius
Vibrio brasiliensis
Cellulomonas fimi
Tenggerimyces flavus
Cellulomonas flavigena
Halosimplex carlsbadense
Nonomuraea rhodomycinica
Thermodesulfatator indicus
Leptospira biflexa
Sphingomonas yabuuchiae
Corynebacterium callunae
Algoriphagus sanaruensis
Methylobacter tundripaludum
Methylocystis rosea
Actinoplanes sediminis
Holdemanella biformis
Carboxylicivirga flava
Allobaculum stercoricanis
Lacinutrix gracilariae
Nakamurella endophytica
Dyadobacter endophyticus
Lysobacter erysipheiresistens
Algoriphagus resistens
Acidipropionibacterium thoenii
Mangrovihabitans endophyticus
Virgisporangium aurantiacum
Gordonia paraffinivorans
Thermaerobacter subterraneus
Thermoanaerobacter ethanolicus
Pseudoalteromonas agarivorans
Glycomyces sediminimaris
Secundilactobacillus malefermentans
Mycobacterium avium
Mycolicibacterium fortuitum
Flavobacterium suaedae
Mycobacterium leprae
Mycolicibacterium phlei
Anaerophaga thermohalophila
Acinetobacter vivianii
Proteiniborus indolifex
Pseudothermotoga lettingae
Shuttleworthella satelles
Leuconostoc inhae
Facklamia hominis
Phytoactinopolyspora alkaliphila
Leptospirillum ferriphilum
Mycobacterium xenopi
Lysobacter firmicutimachus
Mycolicibacterium neoaurum
Clostridium colicanis
Alicycliphilus denitrificans
Blautia caecimuris
Muribaculum intestinale
Mycolicibacterium thermoresistibile
Sphingomonas elodea
Streptomyces phyllanthi
Salinisphaera shabanensis
Planomonospora corallina
Mycolicibacterium obuense
Mycolicibacterium vaccae
Microbacterium diaminobutyricum
Rothia aerolata
Streptomyces salilacus
Amycolatopsis methanolica
Neisseria musculi
Desulfosudis oleivorans
Limosilactobacillus coleohominis
Agromyces binzhouensis
Reichenbachiella versicolor
Pseudodesulfovibrio aespoeensis
Agarivorans albus
Oceanobacillus iheyensis
Leptonema illini
Schaalia vaccimaxillae
Glycomyces anabasis
Krasilnikoviella muralis
Varibaculum cambriense
Litorisediminivivens gilvus
Mesorhizobium sediminum
Corallococcus coralloides
Solidesulfovibrio magneticus
Aurantiacibacter arachoides
Salinifilum proteinilyticum
Saccharomonospora viridis
Segatella paludivivens
Paludibacter propionicigenes
Frankia alni
Sporosalibacterium tautonense
Geodermatophilus obscurus
Xylanimonas cellulosilytica
Marinithermus hydrothermalis
Dermatophilus congolensis
Tenacibaculum skagerrakense
Thioalkalivibrio nitratireducens
Oceanithermus profundus
Caldithrix abyssi
Roseibium aggregatum
Megasphaera micronuciformis
Acidaminococcus intestini
Thalassolituus oleivorans
Notoacmeibacter marinus
Streptomyces albus
Polaribacter haliotis
Cetobacterium somerae
Amylibacter kogurei
Novispirillum itersonii
Acinetobacter celticus
Nocardiopsis rhizosphaerae
Stackebrandtia soli
Allostreptomyces psammosilenae
Hoylesella marshii
Syntrophotalea carbinolica
Actinotignum urinale
Streptomyces fodineus
Rhizobium zeae
Streptomyces globisporus
Idiomarina baltica
Vibrio coralliilyticus
Vibrio rotiferianus
Desulfotignum phosphitoxidans
Maridesulfovibrio hydrothermalis
Aridibacter nitratireducens
Pedobacter lycopersici
Pontibacter aydingkolensis
Mangrovicoccus ximenensis
Micromonospora terminaliae
Conexibacter woesei
Fluviicola taffensis
Streptomyces lividans
Plesiocystis pacifica
Chthoniobacter flavus
Shewanella denitrificans
Rhodoferax ferrireducens
Thermus caldifontis
Streptoalloteichus tenebrarius
Dictyobacter aurantiacus
Lactococcus petauri
Cardiobacterium valvarum
Propionicimonas ferrireducens
Gillisia limnaea
Campylobacter fetus
Caldimonas manganoxidans
Caballeronia sordidicola
Campylobacter pinnipediorum
Actinoplanes friuliensis
Gilliamella apis
Deferribacter desulfuricans
Paraglaciecola mesophila
Nocardioides kandeliae
Psychroflexus tropicus
Herpetosiphon gulosus
Haemophilus aegyptius
Paenibacillus barcinonensis
Campylobacter curvus
Streptosporangium roseum
Thermobispora bispora
Campylobacter lari
Nocardiopsis dassonvillei
Marinisporobacter balticus
Desulfosporosinus nitroreducens
Desulfosporosinus fructosivorans
Planifilum fulgidum
Planifilum fimeticola
Thermomonospora curvata
Thermobifida fusca
Streptomyces amphotericinicus
Lysinibacillus odysseyi
Massilia phosphatilytica
Alkalilacustris brevis
Sulfurimonas autotrophica
Psittacicella gerlachiana
Psittacicella hinzii
Psittacicella melopsittaci
Acinetobacter baylyi
Acinetobacter bouvetii
Acinetobacter gerneri
Acinetobacter towneri
Novosphingobium clariflavum
Chitinophaga caeni
Acidimangrovimonas pyrenivorans
Stutzerimonas chloritidismutans
Curtobacterium flaccumfaciens
Parageobacillus yumthangensis
Glycomyces xiaoerkulensis
Paludihabitans psychrotolerans
Tropheryma whipplei
Streptomyces boninensis
Longispora urticae
Saccharomonospora colocasiae
Streptomyces canalis
Stenotrophomonas lactitubi
Pseudoroseomonas cervicalis
Rothia dentocariosa
Paracoccus alimentarius
Mobiluncus mulieris
Castellaniella fermenti
Amycolatopsis rhizosphaerae
Gordonia bronchialis
Glycomyces rhizosphaerae
Acidimangrovimonas sediminis
Chakrabartia godavariana
Sphaerobacter thermophilus
Antarcticibacterium flavum
Streptomyces populi
Tsukamurella paurometabola
Paenibacillus mendelii
Erwinia papayae
Kerstersia gyiorum
Actinocorallia populi
Parvularcula bermudensis
Alkaliphilus metalliredigens
Amycolatopsis decaplanina
Enterocloster bolteae
Bowdeniella nasicola
Escherichia albertii
Thiorhodococcus drewsii
Lawsonibacter asaccharolyticus
Malacoplasma iowae
Psychromonas hadalis
Lentzea soli
Helicobacter cinaedi
Ureaplasma urealyticum
Methanotorris formicicus
Herbaspirillum lusitanum
Thermoflavimicrobium daqui
Helicobacter felis
Subdoligranulum variabile
Anaerofustis stercorihominis
Dinoroseobacter shibae
Streptomyces manganisoli
Polaromonas naphthalenivorans
Paraburkholderia caseinilytica
Pseudonocardia lutea
Neomegalonema perideroedes
Methanobrevibacter smithii
Amnibacterium flavum
Methanohalophilus mahii
Acuticoccus sediminis
Dialister invisus
Methanococcus vannielii
Methanococcus voltae
Aeromicrobium marinum
Rhodanobacter fulvus
Clostridium tunisiense
Methanoculleus marisnigri
Glycomyces dulcitolivorans
Methanofollis liminatans
Mucilaginibacter hurinus
Novosphingobium meiothermophilum
Methanospirillum hungatei
Neobacillus bataviensis
Thalassospira xiamenensis
Kordia algicida
Mastigocladopsis repens
Planococcus lenghuensis
Methanosarcina acetivorans
Streptacidiphilus pinicola
Indioceanicola profundi
Methanolobus tindarius
Methanothrix soehngenii
Parafrankia elaeagni
Paraglaciecola polaris
Vreelandella boliviensis
Hymenobacter norwichensis
Halococcus morrhuae
Roseovarius dicentrarchi
Geopsychrobacter electrodiphilus
Enhydrobacter aerosaccus
Corynebacterium halotolerans
Paenibacillus sanguinis
Paenibacillus massiliensis
Thermofilum pendens
Corynebacterium ciconiae
Limosilactobacillus antri
Lactobacillus ultunensis
Pseudoalteromonas haloplanktis
Ligilactobacillus saerimneri
Streptococcus hillyeri
Pseudomonas tianjinensis
Clostridium beihaiense
Segatella salivae
Kitasatospora sampliensis
Thermovibrio ammonificans
Flavobacterium degerlachei
Flavobacterium micromati
Paenibacillus paeoniae
Jiangella rhizosphaerae
Methylophaga aminisulfidivorans
Salinimonas sediminis
Paraburkholderia dinghuensis
Furfurilactobacillus rossiae
Saccharibacter floricola
Methanoplanus limicola
Methanosphaera stadtmanae
Methanopyrus kandleri
Aureimonas flava
Belliella baltica
Thermoanaerobacter kivui
Rhodoluna limnophila
Desulfitobacterium dichloroeliminans
Amycolatopsis panacis
Brucella abortus
Haliscomenobacter hydrossis
Flexistipes sinusarabici
Desulfomonile tiedjei
Mycolicibacterium stellerae
Streptacidiphilus jiangxiensis
Brucella ovis
Marinobacter algicola
Streptantibioticus ferralitis
Acetonema longum
Sporomusa ovata
Liquorilactobacillus vini
Cryptanaerobacter phenolicus
Nocardia yunnanensis
Akkermansia muciniphila
Nocardiopsis valliformis
Nocardiopsis ganjiahuensis
Woodsholea maritima
Secundilactobacillus paracollinoides
Pseudonocardia dioxanivorans
Crinalium epipsammum
Fervidobacterium nodosum
Teredinibacter turnerae
Hallella bergensis
Thioalkalivibrio thiocyanodenitrificans
Roseobacter denitrificans
Hydrocarboniphaga effusa
Methylohalobius crimeensis
Thiocapsa marina
Nautilia profundicola
Fictibacillus macauensis
Nocardiopsis salina
Cupriavidus pinatubonensis
Streptomyces chungwhensis
Psychrobacter aquaticus
Kocuria soli
Flavobacterium ustbae
Gordonia otitidis
Staphylospora marina
Haemophilus pittmaniae
Streptomyces cyaneochromogenes
Aliishimia ponticola
Chryseobacterium gleum
Psychroflexus gondwanensis
Aquirufa nivalisilvae
Alicyclobacillus vulcanalis
Actinoalloteichus spitiensis
Paenibacillus thalictri
Aureliella helgolandensis
Aeoliella mucimassa
Gimesia panareensis
Caulifigura coniformis
Symmachiella macrocystis
Allorhodopirellula solitaria
Alienimonas californiensis
Pseudobythopirellula maris
Symmachiella dynata
Botrimarina hoheduenensis
Botrimarina colliarenosi
Posidoniimonas polymericola
Stieleria varia
Polystyrenella longa
Pirellulimonas nuda
Lignipirellula cremea
Rubripirellula reticaptiva
Rubripirellula tenax
Botrimarina mediterranea
Maioricimonas rarisocia
Mahella australiensis
Natronolimnohabitans innermongolicus
Ethanoligenens harbinense
Solimonas variicoloris
Paeniglutamicibacter gangotriensis
Haloferax sulfurifontis
Slackia faecicanis
Myroides odoratus
Glycomyces lechevalierae
Glycomyces algeriensis
Rhodoligotrophos defluvii
Parvibaculum lavamentivorans
Glutamicibacter arilaitensis
Streptomyces taklimakanensis
Streptomyces albicerus
Thalassotalea mangrovi
Actinobacillus vicugnae
Streptococcus pseudopneumoniae
Paroceanicella profunda
Sphingobacterium spiritivorum
Corynebacterium resistens
Alistipes communis
Litchfieldella anticariensis
Bradyrhizobium uaiense
Dechloromonas aromatica
Pseudonocardia ammonioxydans
Fudania jinshanensis
Lentzea indica
Intestinibacter bartlettii
Mycobacterium liflandii
Thermosinus carboxydivorans
Kangiella koreensis
Kangiella aquimarina
Francisella tularensis
Salipiger mucosus
Methanolinea tarda
Gordonia araii
Salinimonas chungwhensis
Paraburkholderia atlantica
Rhodopirellula baltica
Paracoccus denitrificans
Ancylobacter koreensis
Stenotrophomonas koreensis
Planococcus antioxidans
Pedobacter puniceum
Parasphingorhabdus flavimaris
Granulicoccus phenolivorans
Qipengyuania seohaensis
Neisseria bacilliformis
Halorubrum terrestre
Streptomyces otsuchiensis
Shimazuella alba
Nitratifractor salsuginis
Pontibacter pudoricolor
Nibribacter ruber
Bartonella rattimassiliensis
Paenibacillus lycopersici
Paenibacillus rhizovicinus
Rhodocytophaga rosea
Fangia hongkongensis
Aeromicrobium panacisoli
Arthrobacter castelli
Neorhodopirellula pilleata
Allorhodopirellula heiligendammensis
Cardiobacterium hominis
Nostoc punctiforme
Hirschia baltica
Parasphaerochaeta coccoides
Symbiobacterium thermophilum
Verrucomicrobium spinosum
Thermus thermophilus
Marinobacter nauticus
Meiothermus ruber
Gardnerella piotii
Gardnerella leopoldii
Gardnerella swidsinskii
Acinetobacter courvalinii
Nocardiopsis gilva
Nocardiopsis chromatogenes
Nocardiopsis baichengensis
Sulfobacillus thermosulfidooxidans
Acidothermus cellulolyticus
Neisseria weaveri
Ralstonia syzygii
Francisella philomiragia
Bacteroides eggerthii
Porphyromonas levii
Porphyromonas macacae
Alistipes putredinis
Odoribacter splanchnicus
Porphyromonas asaccharolytica
Prevotella bivia
Hoylesella buccalis
Prevotella disiens
Hoylesella oralis
Segatella oulorum
Nocardioides alkalitolerans
Vibrio nigripulchritudo
Vibrio ordalii
Acetohalobium arabaticum
Capnocytophaga canimorsus
Capnocytophaga cynodegmi
Arcobacter nitrofigilis
Streptococcus orisuis
Desulfobacula toluolica
Geobacter metallireducens
Prevotella multiformis
Ornithobacterium rhinotracheale
Thermodesulfovibrio yellowstonii
Arcanobacterium haemolyticum
Stackebrandtia nassauensis
Phenylobacterium zucineum
Clavibacter michiganensis
Streptomyces sviceus
Streptomyces thermolilacinus
Hahella ganghwensis
Segniliparus rotundus
Balneola vulgaris
Kordiimonas gwangyangensis
Acetivibrio clariflavus
Bacteroides helcogenes
Caminibacter mediatlanticus
Photorhabdus asymbiotica
Bartonella melophagi
Bacteroides salyersiae
Bacteroides nordii
Acaricomes phytoseiuli
Thermosediminibacter oceani
Dactylococcopsis salina
Natronococcus occultus
Pyrococcus abyssi
Streptantibioticus cattleyicolor
Martelella mediterranea
Haloquadratum walsbyi
Corynebacterium otitidis
[Eubacterium] cellulosolvens
Alkalidesulfovibrio alkalitolerans
Thermoanaerobacterium xylanolyticum
Bacillus stratosphericus
[Clostridium] scindens
Cellulosilyticum lentocellum
Ruminiclostridium papyrosolvens
Agromyces subbeticus
Dolosigranulum pigrum
Microlunatus phosphovorus
Acinetobacter haemolyticus
Rhizobium etli
Brucella neotomae
Brucella suis
Veillonella parvula
Proteiniphilum acetatigenes
Yersinia frederiksenii
Vibrio tubiashii
Mycoplasma haemofelis
Leptospira inadai
Turneriella parva
Cytophaga aurantiaca
Rubellimicrobium thermophilum
Pelobacter propionicus
Lawsonia intracellularis
Rhodothermus marinus
Taylorella equigenitalis
Megalodesulfovibrio paquesii
Glaciecola nitratireducens
Isoptericola halotolerans
Roseburia hominis
Methanothrix harundinacea
Leptospira broomii
Mesorhizobium thiogangeticum
Sulfurihydrogenibium yellowstonense
Catenulispora acidiphila
Segatella baroniae
Endozoicomonas elysicola
Calidithermus timidus
Staphylococcus simiae
Dialister micraerophilus
Sulfurihydrogenibium azorense
Deinococcus apachensis
Deinococcus maricopensis
Phocaeicola plebeius
Phocaeicola coprocola
Bacteroides pyogenes
Hallella multisaccharivorax
Chryseobacterium soldanellicola
Emticicia oligotrophica
Pseudomonas entomophila
Streptococcus massiliensis
Croceibacter atlanticus
Trichlorobacter lovleyi
Pseudooceanicola batsensis
Roseovarius nubinhibens
Mariprofundus ferrooxydans
Leadbetterella byssophila
Syntrophus aciditrophicus
Rubrivivax benzoatilyticus
Caldicellulosiruptor bescii
Halothermothrix orenii
Amedibacillus dolichus
Eggerthia catenaformis
Synechococcus elongatus
Dietzia cinnamea
Porphyromonas somerae
Paraglaciecola psychrophila
Actinocorallia cavernae
Nonlabens dokdonensis
Deinococcus aquaticus
Parabacteroides goldsteinii
Alistipes onderdonkii
Alistipes shahii
Fontibacillus aquaticus
Bacteroides intestinalis
Winkia neuii
Amycolatopsis jejuensis
Cutibacterium avidum
Nitrospira defluvii
Anaerococcus hydrogenalis
Peptoniphilus indolicus
Peptoniphilus lacrimalis
Anaerococcus lactolyticus
Parvimonas micra
Anaerococcus prevotii
Blautia producta
Anaerococcus tetradius
Anaerococcus vaginalis
Mediterraneibacter gnavus
[Ruminococcus] torques
Coprococcus eutactus
Bartonella doshiae
Thauera selenatis
Acidithiobacillus caldus
Yersinia mollaretii
Gloeobacter violaceus
Acidobacterium capsulatum
Kamptonema formosum
Halococcus hamelinensis
Desulfosalsimonas propionicica
Truepera radiovictrix
Exiguobacterium sibiricum
Halovivax asiaticus
Enterocloster asparagiformis
Streptomyces lunalinharesii
Thermovirga lienii
Stenotrophomonas ginsengisoli
Oenococcus kitaharae
Pontibacter roseus
Chlorobium chlorochromatii
Nocardioides lentus
Bacteroides finegoldii
Erwinia tasmaniensis
Coriobacterium glomerans
Actinopolyspora mortivallis
Microbacterium barkeri
Mycobacterium colombiense
Anoxybacillus flavithermus
Enterococcus avium
Acetobacterium woodii
Melissococcus plutonius
Rickettsia amblyommatis
Komagataeibacter europaeus
Gluconacetobacter diazotrophicus
Leptothrix cholodnii
Rahnella aquatilis
Cycloclasticus pugetii
Variovorax paradoxus
Scytonema hofmannii
Riemerella anatipestifer
Pelodictyon phaeoclathratiforme
Williamsia faeni
Peptostreptococcus stomatis
Agrococcus lahaulensis
Burkholderia oklahomensis
Xanthomonas translucens
Sphingomonas dokdonensis
Xanthomonas citri
Amycolatopsis benzoatilytica
Echinicola pacifica
Moraxella boevrei
Rhodanobacter spathiphylli
Streptomyces davaonensis
Propionicicella superfundia
Micavibrio aeruginosavorus
Alkalilimnicola ehrlichii
Oscillibacter valericigenes
Geotalea uraniireducens
Niastella koreensis
Rickettsia gravesii
[Eubacterium] brachy
Geobacter sulfurreducens
Microcella alkalica
Leeia oryzae
Alloscardovia criceti
Phocaeicola dorei
Sporichthya polymorpha
Corynebacterium pilosum
Psychromonas ingrahamii
Coprothermobacter proteolyticus
Rickettsia africae
Rickettsia helvetica
Rickettsia japonica
Rickettsia slovaca
Nitrospina gracilis
Bordetella holmesii
Helicobacter pullorum
Acetivibrio cellulolyticus
Holophaga foetida
Enterocloster citroniae
Methanoregula boonei
Actinomadura rudentiformis
Methylotenera mobilis
Roseburia inulinivorans
Rubritalea marina
Streptococcus pseudoporcinus
Pseudarthrobacter phenanthrenivorans
Leyella stercorea
Ktedonobacter racemifer
Brevundimonas terrae
Janibacter hoylei
Verminephrobacter eiseniae
Granulibacter bethesdensis
Sphingobium aromaticiconvertens
Pelosinus fermentans
Dyadobacter beijingensis
Ruania albidiflava
Xanthomonas alfalfae
Clostridium saccharoperbutylacetonicum
