binomial_name;motility;gram_staining;aerophilicity;extreme_environment_tolerance;biofilm_formation;animal_pathogenicity;biosafety_level;health_association;host_association;plant_pathogenicity;spore_formation;hemolysis;cell_shape
Kineococcus indalonis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Kineococcus siccus;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Sporolactobacillus kofuensis;NA;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Sporolactobacillus terrae;NA;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Winogradskyella wichelsiae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Winogradskyella costae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Winogradskyella helgolandensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sodalis ligni;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Pseudomonas crudilactis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Streptomyces harenosi;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;tail
Aminipila terrae;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Corallococcus silvisoli;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Aristophania vespae;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Poritiphilus flavus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Draconibacterium mangrovi;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Dietzia massiliensis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Flavobacterium phycosphaerae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Atopococcus tabaci;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Heliobacterium chlorum;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;bacillus
Kibdelosporangium persicum;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Sphingomonas changnyeongensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Flavobacterium ichthyis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Sphingomonas lacunae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Heliomicrobium gestii;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;bacillus
Alkalisalibacterium limincola;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Stagnihabitans tardus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Caldichromatium japonicum;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Acinetobacter kanungonis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;FALSE;FALSE;FALSE;gamma;bacillus
Azotobacter armeniacus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Pallidibacillus pasinlerensis;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Thermoanaerobacter acetoethylicus;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;TRUE;NA;bacillus
Streptantibioticus silvisoli;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;TRUE;NA;NA
Dyadobacter flavus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Dyadobacter terricola;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;bacillus
Pseudoroseicyclus tamaricis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Alteripontixanthobacter muriae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Nitrosophilus labii;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Streptomyces aculeolatus;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Pedobacter pollutisoli;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Halorubrum glutamatedens;NA;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Sphingomonas montis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Ideonella livida;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Adlercreutzia hattorii;NA;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sheuella amnicola;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Legionella antarctica;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudolysinimonas yzui;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Canibacter zhoujuaniae;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Lactococcus hodotermopsidis;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Lactococcus insecticola;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Pibocella ponti;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Psychroflexus aurantiacus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Halalkalibaculum roseum;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Corynebacterium qintianiae;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 2;NA;NA;FALSE;FALSE;NA;bacillus
Corynebacterium lizhenjunii;NA;gram stain positive;aerobic;FALSE;NA;NA;NA;NA;NA;FALSE;FALSE;NA;bacillus
Flavobacterium lotistagni;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Myxococcus eversor;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Pyxidicoccus trucidator;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Myxococcus vastator;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Flavobacterium celericrescens;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Tabrizicola oligotrophica;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;NA
Streptomyces bathyalis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Psychrilyobacter atlanticus;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Sphingosinithalassobacter tenebrarum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Paludisphaera rhizosphaerae;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Streptomyces boncukensis;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Vibrio ziniensis;NA;gram stain negative;aerobic;FALSE;NA;NA;NA;NA;NA;FALSE;FALSE;NA;bacillus
Marisediminicola senii;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Grimontia sedimenti;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Nicoletella semolina;NA;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;NA;NA;NA
Nocardioides anomalus;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Aquisphaera insulae;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Paludisphaera soli;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;NA
Fructobacillus papyriferae;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Fructobacillus papyrifericola;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Fructobacillus broussonetiae;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Fructobacillus parabroussonetiae;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Thalassoroseus pseudoceratinae;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Listeria immobilis;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Aquifex pyrophilus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;bacillus
Pusillibacter faecalis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Solimonas marina;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Nitrosophilus alvini;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Devosia aurantiaca;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paracoccus xiamenensis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Propioniciclava coleopterorum;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sphingomonas piscis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sphingomonas sinipercae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Vagococcus coleopterorum;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Vagococcus hydrophili;NA;gram stain positive;aerobic;NA;NA;TRUE;NA;NA;NA;FALSE;FALSE;NA;NA
Weissella coleopterorum;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Motilibacter aurantiacus;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Motilibacter deserti;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Aquirufa ecclesiirivi;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Mangrovivirga cuniculi;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Ferranicluibacter rubi;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Acinetobacter shaoyimingii;NA;gram stain negative;aerobic;FALSE;NA;NA;NA;NA;NA;FALSE;FALSE;gamma;bacillus
Microbacterium excoecariae;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Bacteroides faecium;NA;gram stain negative;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Caballeronia ginsengisoli;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Flavobacterium dasani;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sporosarcina jiandibaonis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Sulfurimicrobium lacus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Cochlodiniinecator piscidefendens;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Streptomyces sabulosicollis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;tail
Pseudomonas typographi;NA;gram stain negative;NA;FALSE;NA;NA;biosafety level 1;NA;NA;TRUE;FALSE;NA;bacillus
Arthrobacter ipis;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Thalassotalea algicola;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Cyclobacterium plantarum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paraflavitalea devenefica;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Roseovarius gahaiensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Vibrio hannami;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Desulfovibrio subterraneus;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Anaerosporobacter faecicola;NA;gram stain positive;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA;NA
Hymenobacter artigasi;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Dethiosulfovibrio faecalis;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Streptomyces spiramenti;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Rhizohabitans arisaemae;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Alteromonas ponticola;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Marinagarivorans cellulosilyticus;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Croceivirga thetidis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Spongiibacter thalassae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Salinimicrobium nanhaiense;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flavobacterium selenitireducens;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Sphingomonas corticis;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Pseudomonas quercus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;TRUE;FALSE;NA;NA
Paeniglutamicibacter terrestris;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Salifodinibacter halophilus;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Ferrimonas lipolytica;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Amycolatopsis acididurans;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Gluconobacter potus;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Arthrobacter mobilis;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Gordonia asplenii;NA;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Chitinophaga oryzae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Actinomyces dentalis;NA;gram stain positive;anaerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Kluyvera sichuanensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 2;NA;NA;TRUE;FALSE;NA;NA
Leeia aquatica;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Mycoplasma phocoeninasale;NA;gram stain negative;NA;NA;NA;NA;biosafety level 2;NA;NA;FALSE;NA;NA;coccus
Marinomonas profundi;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Faecalicatena faecalis;NA;gram stain positive;anaerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;bacillus
Pseudopontixanthobacter vadosimaris;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Vibrio agarilyticus;NA;gram stain negative;aerobic;FALSE;NA;NA;NA;NA;NA;FALSE;FALSE;NA;bacillus
Flammeovirga agarivorans;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Pseudoalteromonas caenipelagi;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Massilia forsythiae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Mucilaginibacter robiniae;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Spirosoma rhododendri;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Gluconobacter cadivus;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Gluconobacter vitians;NA;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Azohydromonas caseinilytica;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Ramlibacter agri;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Paraburkholderia antibiotica;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Chitinophaga fulva;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paraburkholderia polaris;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Rhizobium terricola;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Novosphingobium olei;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Gluconacetobacter dulcium;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Plantibacter auratus;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Lentilactobacillus kribbianus;NA;gram stain positive;NA;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Lacticaseibacillus absianus;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sulfobacillus harzensis;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;NA
Nonomuraea antri;NA;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Peptoniphilus faecalis;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 2;NA;NA;FALSE;FALSE;NA;NA
Pseudomonas campi;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Teredinibacter haidensis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Teredinibacter purpureus;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Ramlibacter terrae;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Ramlibacter montanisoli;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Aquabacterium terrae;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Berryella wangjianweii;NA;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Flagellimonas amphidinii;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Mariniplasma anaerobium;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA;NA
Agrobacterium vaccinii;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;TRUE;FALSE;NA;bacillus
Caenimonas soli;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Thiothrix subterranea;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Turicibacter bilis;NA;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;NA;NA;bacillus
Spirosoma taeanense;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sphingobium lignivorans;NA;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Hymenobacter caeli;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Frigoriflavimonas asaccharolytica;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Alterinioella nitratireducens;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Xylanibacter rodentium;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Xylanibacter muris;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Palleniella intestinalis;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Microbacterium ihumii;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pseudonocardia broussonetiae;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Microbacterium hydrocarbonoxydans;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Sphingobacterium prati;NA;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Lentibacillus saliphilus;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Pseudogemmobacter hezensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Wocania indica;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Vagococcus fluvialis;NA;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;NA
Neobacillus endophyticus;NA;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Methylobacterium ajmalii;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Anaerostipes faecalis;NA;gram stain positive;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Limnobaculum xujianqingii;NA;gram stain negative;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Polaribacter pectinis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Vagococcus salmoninarum;NA;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Halorubrum salinarum;NA;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Pedobacter foliorum;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Thiomicrorhabdus xiamenensis;NA;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Phocaeicola faecicola;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Geomonas silvestris;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Geomonas paludis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Geomonas limicola;NA;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Mucilaginibacter mali;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Hydrogenimonas urashimensis;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Streptococcus pacificus;NA;gram stain positive;aerobic;TRUE;NA;TRUE;NA;NA;FALSE;FALSE;FALSE;NA;NA
Streptococcus vicugnae;NA;gram stain positive;NA;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;coccus
Rheinheimera lutimaris;NA;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Peptococcus niger;NA;gram stain positive;anaerobic;NA;NA;TRUE;biosafety level 2;NA;NA;NA;FALSE;NA;coccus
